title,company,location,link,salary
Lead Full Stack Developer,Butterfly Technology,"Hybrid remote in Delhi, Delhi",https://in.indeed.com/rc/clk?jk=437a80d539947766&bb=XuQfJISbbT_PF7PC0ckAGGrfihC58AU9deqjNuMbn4hbQQ6jHv6D9I0K0Ndp-6h2&xkcb=SoDZ67M3GymWUUQI9Z0LbzkdCdPP&fccid=f1288b7d03f36d71&cmp=Butterfly-Technology&ti=Full+Stack+Developer&vjs=3,"₹4,00,000 - ₹10,00,000 a year"
Fullstack Blockchain Developer,NetCom Learning,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=72339ef2d35668bf&bb=XuQfJISbbT9dFctf_igdS0AWO5TBTFtSfSZ7FU6a8IDol38nljZOhU_3boQbJMEI&xkcb=SoDw67M3GymWUUQI9Z0JbzkdCdPP&fccid=7430123989f080fa&vjs=3,Full-time
Software Development Engineer III,Expedia Group,"Gurgaon, Gurugram, Haryana",https://in.indeed.com/rc/clk?jk=cb78e11327ca32ce&bb=XuQfJISbbT8YohkiUsrrjPU-QHoMJdf1XKaeNEwsZ12hEi8KG8u29T9lEwV2rP1c&xkcb=SoB-67M3GymWUUQI9Z0ObzkdCdPP&fccid=160efb82f2462f14&vjs=3,Full-time
Marketing Manager,Tech Soft Solutions,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=e138b30306d73964&bb=KUJYSxW4ldTzuQRubwcWFys2M-_CFnY0-QG9fVocWyfX4AY9xiBBEl2OVIEFI9aR&xkcb=SoAo67M3GymWUUwI9Z0KbzkdCdPP&fccid=52cccbc38252f922&cmp=TECH-SOFT-SOLUTIONS&ti=Marketing+Manager&vjs=3,"₹20,000 - ₹30,000 a month"
Software Engineer – Full Stack Developer (NRM),Gram Vaani Community Media Pvt. Ltd.,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=942111fe4a8c6766&bb=KUJYSxW4ldScVVYOF1gu0hUPDKd4GrKHuwbA4OEOYRO3fj3b2p-k9Xvq4CMj3zTo&xkcb=SoCm67M3GymWUUwI9Z0NbzkdCdPP&fccid=f603ad88eeb57b39&vjs=3,Full-time
Principal Consultant-Sr. Databricks Developer,Genpact,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=331c66afd8bf717c&bb=RGA5g7NSr-s165vSkzO3ZI1_8Y44BB7A72fWE7FkErMyfjktm9D495V1MBhHonIY&xkcb=SoBY67M3GymWUXQI9Z0IbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Database Developer Support,S&P Global,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=cf3af2ed9c982dc8&bb=RGA5g7NSr-vBUEu0yhb92fhZLtAE3JYDczzULQUmx6Xj5pTBMwAIrPZccAsSOqoL&xkcb=SoBi67M3GymWUXQI9Z0ObzkdCdPP&fccid=b716e44d2c6283e7&vjs=3,
Principal Consultant-Sr. Databricks Developer,Genpact,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=b7190e28b9daa559&bb=JFrr_AcVU5BN9GuyCnSR11LBjqI1vx55JZYukHFNAsMv_eCMS28mHwrisEoFbKvb&xkcb=SoBA67M3GymV77xrwZ0JbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Principal Consultant-Senior Data Engineer,Genpact,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=148cfb2291815d5b&bb=JFrr_AcVU5ADX4hx9Q04vKnlRe2PXpKHjbOmjAFggC3DNvwVLXbam5IcSUwCzGx7&xkcb=SoDO67M3GymV76RrwZ0JbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Junior Python Developer,Novus Insights,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=434a3efcebc7fe28&bb=f1mpddjJyQEyjhKvQggaRnA5cjmj2Ka-mACABes0UeTEwXG3cZ75_3zzOyoXPHqW&xkcb=SoCi67M3GymV76xrwZ0LbzkdCdPP&fccid=f53639ca89553ce7&vjs=3,
Backend Developer (Python),Acompworld,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=b75df8e6aa654fbc&bb=f1mpddjJyQHo7mV2RBcggmEsMU-0X271FK9Rxg-Q_Lr85KQcUmh3aI8MYndwHJez&xkcb=SoA_67M3GymV76xrwZ0IbzkdCdPP&fccid=17c8f72280c9faca&vjs=3,
Programming Expert(Remote Work),CodersArts,"Remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=50cece79562324c1&bb=ZI3Wvw1zvTcW4RHNaTuQAFjdiF_ewlPGxVTrBKqubyRf5cf9TfYmUJBSTrudDhgP&xkcb=SoDk67M3GymV7lRrwZ0LbzkdCdPP&fccid=df78acb057609d27&vjs=3,
Application Engineer,SSPS GLOBAL PRIVATE LIMITED,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=a5c8f24cd331e1b1&bb=ZI3Wvw1zvTd2768wsys2nx1pahX7UydyhuWoMOjc36Olha_byw-cZkbAkOa1bU6c&xkcb=SoBD67M3GymV7lRrwZ0ObzkdCdPP&fccid=496f10896a764ae4&cmp=SSPS-GLOBAL-PRIVATE-LIMITED&ti=Application+Developer&vjs=3,"₹8,00,000 - ₹10,00,000 a year"
Full Stack Developer | Remote,Nao Medical,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=48dd3d52113f5714&bb=BbVEWNvtRBXLQOHe5hIXQA9ne1T_pKTutpPRz5hC0yP1MX5a-JgywxMZhhN1jAyr&xkcb=SoCy67M3GymV7lxrwZ0PbzkdCdPP&fccid=fe7cf5fbaf487d80&vjs=3,"₹11,00,000 - ₹12,00,000 a year"
Machine Learning Expert,CodersArts,"Remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=eb24d3fc16d3ca67&bb=BbVEWNvtRBWhbcjqA0cg3Uskb6ef8fJuW8dxSDcYm9qbLraQz7AU-bL5cJIiaFgO&xkcb=SoCb67M3GymV7lxrwZ0NbzkdCdPP&fccid=df78acb057609d27&vjs=3,Full-time
Scrum Master,IDP Education Ltd,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=3569bb1d828fe4df&bb=GaUkWruXrkfqGacdSvxn4TB6ADih_hX1Fv7UgfvvUMRJrRLNSNpg0VEupym0lOuP&xkcb=SoA867M3GymV7kRrwZ0PbzkdCdPP&fccid=5dea86b0d332a274&vjs=3,Full-time
Software Architect,amdocs,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=a369588328959b86&bb=GaUkWruXrkfW3v2opKLewhqcbbbusCtBKnRQra6ZV-5WwGA1HeMRZjfZibCn3zdE&xkcb=SoCh67M3GymV7kRrwZ0MbzkdCdPP&fccid=3b6bf500a6749588&vjs=3,
Lead Assistant Manager,EXL,"Remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=aeae60a0625e50a6&bb=GaUkWruXrke3rgo4N_g9n7oBy3eV_Mlq025gPN4HimsXzhg_vKQma8wmSW0mm5uR&xkcb=SoD867M3GymV7kRrwZ0CbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹3,00,000 - ₹10,00,000 a year"
Hiring for Odoo Developer,NDJ Colonisers Private Limited,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=1eb73ada8a60e3da&bb=YJrQKxiSFuOTH_iF-ihV_TYAyQX9yD-FpxQnAowhLiGHzhsfIroxi31K9zeZ6CDS&xkcb=SoDe67M3GymV7kxrwZ0KbzkdCdPP&fccid=d18ead16bf95b8fd&cmp=NDJ-Colonisers-Private-Limited&ti=Developer&vjs=3,"₹30,000 - ₹60,000 a month"
Reporting Analyst - SAP Analytics Cloud (SAC),HILTI,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=20431e04b244388b&bb=YJrQKxiSFuM8jhp2xPtDcYKDUiT2bJiHRNspOPUopXcPXlLD_74Go8PhSyJCVhbg&xkcb=SoB567M3GymV7kxrwZ0PbzkdCdPP&fccid=9a992a33fec815f4&vjs=3,
Site Reliability Engineer(5+ years),Coredge,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=34f9467c897cbb8b&bb=YJrQKxiSFuOY9XQypg0V8Bae42hXFR1ArKfnYF7iJklk4Lj4fB0K_FlTOtS9bT0Y&xkcb=SoBQ67M3GymV7kxrwZ0NbzkdCdPP&fccid=a1311e446238f012&vjs=3,
ETL Developer,Connect Infosoft Technologies,"Faridabad, Haryana",https://in.indeed.com/rc/clk?jk=98c32e21449d36f7&bb=q7jTJcyjqd-X-K_trBbd1kiv3_VEQXAMRpaIzMCrxtEL75P5mD-PqB9kLCM6PEAQ&xkcb=SoCH67M3GymV7nRrwZ0KbzkdCdPP&fccid=75b7870d5bca1d5e&vjs=3,Full-time
React. JS Developer,iSHR,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=0810d511b357eddf&bb=8JZuvD41LBLfvN2G3eCFf7WbYor7cnOCjFwOPD1aO-I-p1kFMOr4YXQJeyYBQr4v&xkcb=SoBE67M3GymVPaSnR50NbzkdCdPP&fccid=422ecd7de5ca675a&vjs=3,
Data Engineer II - Report Activate (MicroStrategy),CloudAngles,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=06486daa63c060bb&bb=ORvMuUxySG8mY9dkE9E2xgjYOan1suxHA37heO6BkDRFKb2QxhaTdMLMeDXkOpXG&xkcb=SoCP67M3GymVPaynR50KbzkdCdPP&fccid=d78f910d551e812e&vjs=3,Full-time
Golang Developer (1+ year),Coredge,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=e9c4468eef83fb64&bb=ORvMuUxySG9BUnZNLDpz-eRbDxAWOxQF6ooaTjhMN1Y0jXcgc_hxWvXEhsLnqudW&xkcb=SoCm67M3GymVPaynR50IbzkdCdPP&fccid=a1311e446238f012&vjs=3,
Android App Development Expert,CodersArts,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=63752284cab6a916&bb=tItcd8GDdTouSSYwfdjcoazRLCcYDMgy-JuD1DrugCbsz1_HIYhx2Hri1uD07Q-4&xkcb=SoB967M3GymVPFSnR50LbzkdCdPP&fccid=df78acb057609d27&vjs=3,
Immediate Job Opening for ETL Developer,Connect 4 Resources,Delhi,https://in.indeed.com/rc/clk?jk=1bfd202942931416&bb=tItcd8GDdTpOPaiZyfY1HE4hSnzAYw-OExFiD1cS4pkXJCrfO4iPhImQxVpn6H1Z&xkcb=SoBU67M3GymVPFSnR50JbzkdCdPP&fccid=15c751b7c9afc917&vjs=3,
PHP Developer,ITIO Innovex,"Ghaziabad, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=c4315b0f52d0f542&bb=tItcd8GDdTrD9BsQiotpePIithCPq1IVQq8iZb6EzW4luRfRK3CkimOHcN0lXJ9Z&xkcb=SoBu67M3GymVPFSnR50PbzkdCdPP&fccid=683ee5ba7b04ea70&vjs=3,Full-time
Data Engineer,Milliman,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=41555e4a3a1e0c04&bb=tItcd8GDdTo1Gf5CVPBOBeRiAaso737fXGl1_kyuIBH3xN8qwkYI2mlZTcQcYygj&xkcb=SoBH67M3GymVPFSnR50NbzkdCdPP&fccid=3d93143c99ff89a3&vjs=3,Full-time
Site Reliability (Cloud Engineer)-I,Innovaccer,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=6e95008e06386f67&bb=tItcd8GDdTob_c0CCYFayIWynLq0Vjr7sNDQUjORIQ5tqv98O1Yk-b3-PeZXW1cr&xkcb=SoAa67M3GymVPFSnR50DbzkdCdPP&fccid=f6e1ee07ee227498&vjs=3,
Senior Full Stack Developer,Crownstack Technologies,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=0ab75547a0b63c08&bb=uyddOeqZJ2KwQO6AHNgasubKEB8SQz6F843p30SpKfGNQlYaUafUfC1dn5lUMMvj&xkcb=SoCM67M3GymVPFynR50KbzkdCdPP&fccid=f3ead9608e5eae39&vjs=3,Full-time
Data Engineer & Software Developer,RTI International,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=283b2097aacd8951&bb=uyddOeqZJ2JvQJ_pmjJE8IupHTt0RefYpnBITSWI3fCLUaVEVIkP634AYynbA2h-&xkcb=SoCl67M3GymVPFynR50IbzkdCdPP&fccid=66c0d03b0a0ef2a6&vjs=3,
System Architect,Expandium,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=fc6fd9ce7333009d&bb=uyddOeqZJ2JHAJBAAvKLGf3bLyacp1pvfIyzZLaTzKM9lHlZIhj-95qe3RI_TbPG&xkcb=SoCf67M3GymVPFynR50ObzkdCdPP&fccid=e5f32920c98e523d&vjs=3,Full-time
System Architect,Viavi Solutions,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=3c5b552ec209cb06&bb=uyddOeqZJ2KsqfAmcwGWiymIi2wZioLKfRtHyXrEz_g5JC42MGraITdEnqYdrQmV&xkcb=SoBf67M3GymVPFynR50DbzkdCdPP&fccid=e5f32920c98e523d&vjs=3,Full-time
"Software Engineer, Backend",Cosm,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=b28c539a2e1b8215&bb=WwWYm223xBu5wGUdLXAfR4Q6IPNqzvXg_Q1VEhPWErJSfJpfBuqFc7kAsyA9_Fjc&xkcb=SoAC67M3GymVPESnR50KbzkdCdPP&fccid=81712f640a91b192&vjs=3,Full-time
Microsoft Azure Data Services Application Developer,Accenture,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=a5d9495d2c836c08&bb=WwWYm223xBtyjt1KFysJ9dD4_9_dWTQcuFxFOl0YWtHWXUIz-aNGdkvOXRAVVHyR&xkcb=SoAr67M3GymVPESnR50IbzkdCdPP&fccid=a4e4e2eaf26690c9&vjs=3,Full-time
System Architect,Anuview,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=63bd4aaa09d96f76&bb=WwWYm223xBtV2nEBDmS2I4hc8Cjc1zZksWFi_t7yYvcB-OFxEk2Ezijkf0NIgTod&xkcb=SoAR67M3GymVPESnR50ObzkdCdPP&fccid=e5f32920c98e523d&vjs=3,Full-time
Senior Python Developer (4+ years),Coredge,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=f010cee2a7d86cbb&bb=mnIDRv4w5AJx4cwVsZ4pu1HWIpQUWRr0NbfUwWxqiKubEQ3nHiDFHtuyxUPzWQhY&xkcb=SoCJ67M3GymUV4R87Z0LbzkdCdPP&fccid=a1311e446238f012&vjs=3,
Cloud Native Developer (SDE 2) (3+ years),Coredge,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=d5ee1b8a7ed464fb&bb=mnIDRv4w5AKE9DsiEpKLGqX8HdLto5ZZgGRNHgeGV4uS2ivHIe5a6vQ6qypqFcMf&xkcb=SoAU67M3GymUV4R87Z0IbzkdCdPP&fccid=a1311e446238f012&vjs=3,
Senior Data Engineer - Report Activate(Microstrategy),CloudAngles,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=d36cc7f3999b7580&bb=XOFPfzeh9l3mUIxc99hdB5qdULRJQKJZvCbGo7j9z3ewRz6m0wnWJ2Tg8aZ194rp&xkcb=SoDl67M3GymUV4x87Z0JbzkdCdPP&fccid=d78f910d551e812e&vjs=3,Full-time
Consultant-Cloud Security Engineer,Genpact,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=dbf17c92006d3949&bb=XOFPfzeh9l3v031V9pcWDFT45QzX7eNSeRuX58HywKMvaFPy4ryj0Lbgkxk5FzsI&xkcb=SoD267M3GymUV4x87Z0NbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Senior Manager - Kore AI Solution Architect,Genpact,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=d4a9a62e98dfd8b1&bb=akBXdXKxZaPjatB7yyXCZeo_H8a3asfwDFyqZtDkhsmG8wZbOCkyHcHb9YgtpZo8&xkcb=SoAh67M3GymUV7R87Z0KbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Associate Solutions Architect,MongoDB,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=a1f72591bd92b1dc&bb=akBXdXKxZaM5FrTL68UBHVI8fsBt1aeOXXRvrdpul3qDSQdW7FsXIKo5cfg2fy1L&xkcb=SoCG67M3GymUV7R87Z0PbzkdCdPP&fccid=5c80575a010bbc63&vjs=3,
Associate Solutions Architect,MongoDB,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=93d1e255a47811de&bb=pp82jD858iWwbKQIMfjKMIGBDZLfAfPQ5Pn8ajHG7bRHZEpMxSYg-RVs9hv67vGk&xkcb=SoCv67M3GymUV7R87Z0NbzkdCdPP&fccid=5c80575a010bbc63&vjs=3,
Site Reliability Engineer-III,Innovaccer,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=16e98db8525b59dc&bb=pp82jD858iUITW3IuyQ38BgGZhYjkVQQfumBXtJ5cT8HG2m2T1eUUDGadHLe-jYC&xkcb=SoBk67M3GymUV7x87Z0KbzkdCdPP&fccid=f6e1ee07ee227498&vjs=3,
Consulting Engineer,MongoDB,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=b4648a3594cf55ec&bb=pp82jD858iXpFW5YnrC5fEiLHOY3Kd1kJn2FtWs1t7w6FyWrZQfzXYcORE2oPr8j&xkcb=SoDD67M3GymUV7x87Z0PbzkdCdPP&fccid=5c80575a010bbc63&vjs=3,"Night shift
+1"
Consulting Engineer,MongoDB,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=f9a9d0aabcf5018b&bb=pp82jD858iXVBaH2ZyKkeywTzoqbjXw45g65ktr_8d3AY577_c2WnvvI7KxgF-Or&xkcb=SoDq67M3GymUV7x87Z0NbzkdCdPP&fccid=5c80575a010bbc63&vjs=3,"Night shift
+1"
Senior Data Engineer - Snowflake (Report),CloudAngles,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=e8073cd9b5054ea9&bb=HCmGMJBj7zGw2zObyIcNo8xZdF2TCaXnJS0WEsmyFQxecdAtQ7jxUIwtN59xYeXB&xkcb=SoDq67M3GymUV6R87Z0KbzkdCdPP&fccid=d78f910d551e812e&vjs=3,Full-time
Consultant-Cloud Security Engineer,Genpact,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=aee2e9262ea70d6c&bb=HCmGMJBj7zE7xmUQt7bBluubHOSKkrxN-DhXin4YEFFolVyRLeXk6YkJCzitHA_J&xkcb=SoBN67M3GymUV6R87Z0PbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Consultant - Software Developer(Python Developer),NeGD,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=79e8f8c938c2a546&bb=HCmGMJBj7zERr9dl_5711_eafVOcGzT2kekTeSbBgJAOB03brEru6L5xPxs8GNrf&xkcb=SoBk67M3GymUV6R87Z0NbzkdCdPP&fccid=e457831f0ffee7b2&vjs=3,
Python Django Full stack Developer,Vaanee AI,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=093e57f39efc9d6e&bb=kqH_4vTsDnV2SDIThR9vDH_3SYu2V-WttXb3K490E6UwejrS-NRRwA1ATsVAKV7G&xkcb=SoCv67M3GymUV6x87Z0KbzkdCdPP&fccid=1fd1b58af3c51aba&cmp=Vaanee-AI&ti=Full+Stack+Developer&vjs=3,"₹3,52,559.84 - ₹15,33,252.13 a year"
Python Developer (Gurgaon),SS Supply Chain Solutions,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=6dd52539f813e35a&bb=kqH_4vTsDnXGtJYn0cc2ItnED6JDTXzsC6t8ORIHDre9OE6gzVjfcfz8oYTp8G-y&xkcb=SoCG67M3GymUV6x87Z0IbzkdCdPP&fccid=badaebc4bd06db71&vjs=3,"₹3,00,000 - ₹7,50,000 a year"
Python Architect,Cloud Staff Solutions,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=8a5f28583c7b545d&bb=S2NeJ0kGVawC3RWFhIfoMQgcV06iG8D58GckOIs13qCIz5_RqkygeV5-A6SohX4s&xkcb=SoCN67M3GymTj9wHmB0LbzkdCdPP&fccid=597144fa5820b682&cmp=Cloud-Staff-Solutions&ti=Architect&vjs=3,"Up to ₹50,00,000 a year"
"Consultant - RPA Developer, Automation Anywhere",Genpact,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=d75f4e9de593ac18&bb=k8875GGUJKD54nsUeme4nsLwSR_DChdT3aS8HX8mkokJVYIe87zvDfR3fX1c4CZV&xkcb=SoC367M3GymTj8QHmB0KbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Manager,EXL,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=b1945ab0d7e9904a&bb=FTb0QS1TEFAJihcQpIulHzak3twhY0i_ADWm2z_EmdSI1oHjGtSPLTGzEIrHPsV8&xkcb=SoDy67M3GymTj8wHmB0KbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹13,00,000 - ₹18,00,000 a year"
Sr. Software Engineer - Python,Flexsin,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=84d6903b425f164e&bb=FTb0QS1TEFAjIRX_n5QCwZwKDX7HieBrgPYKlMjrwQU6Tpzh6URJH7sww_n4e8Bn&xkcb=SoDb67M3GymTj8wHmB0IbzkdCdPP&fccid=578d3b1d2037c7b8&vjs=3,
Principal Software Engineering Manager,Microsoft,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=2674ce93c8510696&bb=WWWS8yJYas56EP9D_BVxfi6xg3S-KYbcz6jLMbkKy5-NJezlkelTGNqugvl19G5B&xkcb=SoCr67M3GymTj_QHmB0KbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3,Full-time
Software Engineer - Perl,Flexsin,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=70eb4569571b4f2d&bb=WWWS8yJYas5CGbN1H3jbYN9yRutQOPkMkaahHq-N5cP9S54pKwl7KXW0sC7wmofs&xkcb=SoCC67M3GymTj_QHmB0IbzkdCdPP&fccid=578d3b1d2037c7b8&vjs=3,
"Video Streaming Specialist Engineer, gTech Professional Services",Google,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=3039ebf4ec8d3f04&bb=WWWS8yJYas72bkYX8eC-NcgcTtnboPCdzVNIfO51i9aVJyUL48-7ZP4F2GO8UWwR&xkcb=SoC467M3GymTj_QHmB0ObzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3,Full-time
FULL STACK DEVELOPER,Invest Mango,"Dadri, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=6d586f4cf5ded2be&bb=1IkUieTyyTJBrwy5cvkcxFdcC4JQY5SQDY1vbTAUG4d9tXrwvzCfAx2_GGF7BCH_&xkcb=SoDu67M3GymTj_wHmB0KbzkdCdPP&fccid=dbcf0cf81f850bc5&vjs=3,
Software Engineer-II (Testing),Attentive,"Hybrid remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=423a0a88e8a7139e&bb=1IkUieTyyTIo6N1WaYQrsV5xWsR5rwsTzX4_k_RS156NVCM0acoDw4wOutLptYVA&xkcb=SoBJ67M3GymTj_wHmB0PbzkdCdPP&fccid=7cc2a727f79e4d84&vjs=3,Full-time
"Vice President, Data Engineering",BlackRock,"Hybrid remote in Gurgaon, Gurugram, Haryana",https://in.indeed.com/rc/clk?jk=c92d7a8ee4e22518&bb=1IkUieTyyTLsca3478VACIGSnIYDf2hA78nqGI1y7Y3KMDzVijOiczQBPgdG2WDE&xkcb=SoBg67M3GymTj_wHmB0NbzkdCdPP&fccid=58c732f14833248a&vjs=3,
Sr. Odoo Developer/ERP Developer,VIMDHYA SERVICES,"Greater Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=9f05349286b5a25d&bb=GOCU1To4O68b00Ng4jqeEhUuNYwtU5O-APt-4IsOEKYzYGJW0k8IdY-qTOIEV-L7&xkcb=SoBg67M3GymTj-QHmB0KbzkdCdPP&fccid=c1eb1868cd47fe49&cmp=Vimdhya-Services&ti=Senior+Developer&vjs=3,"₹7,00,000.44 - ₹15,00,000.00 a year"
Senior Software Engineer,MAQ Software,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=29aff9aca331b099&bb=TXTsix2z-Kdvixk5UKsmztkpYMvSbD2fakTpDspXrc9pIXohHjewiWYTti39HzdT&xkcb=SoBz67M3GymTj-QHmB0ObzkdCdPP&fccid=088d3103b80778b6&vjs=3,Full-time
Sr. Fullstack Developer,LetX,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=3a67f511be719003&bb=TXTsix2z-Kf5eRZ4GnRN31vXlvCtVyv1rlK06ScUTAhkLNIlUIfP29zu1tQaym7W&xkcb=SoC467M3GymTj-wHmB0JbzkdCdPP&fccid=d8dfe910d12e1522&vjs=3,Full-time
Consultant Web & Software Developer,NeGD,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=5bae90df742808f4&bb=TXTsix2z-KebH1GWM1WXzI8WFTIX-S7m2cgZA0kqlpcAVQI-57oEYC-8UyFhtkPc&xkcb=SoCC67M3GymTj-wHmB0PbzkdCdPP&fccid=e457831f0ffee7b2&vjs=3,
Odoo Developer,Innoage Technologies Pvt. Ltd.,"Greater Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=ab3c547e0fa9948d&bb=Cukx8_5BcNu8PdqF9sl8hEAatvsP6tnbdFqbtDgeGGLwN2QVJYkeIN_BBeFA2UO7&xkcb=SoCT67M3GymTj5QHmB0KbzkdCdPP&fccid=baa3431bf6f5ab1f&cmp=Innoage-Technologies-Pvt.-Ltd.&ti=Developer&vjs=3,"₹5,00,000 - ₹9,00,000 a year"
Software Engineer - X Delivery,Boston Consulting Group,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=d98336f3136182a5&bb=EmjtA7PE5aJR0L8j9WoFzqFwDZ1918SaIfLhAmzQb2Q9106tQAI2bcromz8vtLGY&xkcb=SoBx67M3GymS_62MNZ0JbzkdCdPP&fccid=b95f9eb47968fa13&vjs=3,
Software Development Engineer in Test II,S&P Global,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=8cee5fa674ceb21c&bb=ClX0QljSRwgYqX26at-mNCpesC3TKJ8__CPATXcYHbWyjPrJLR_WNuwa6rhwedTC&xkcb=SoAN67M3GymS_lWMNZ0PbzkdCdPP&fccid=b716e44d2c6283e7&vjs=3,
Sr. Consultant - DB Developer,NeGD,"Delhi, Delhi",https://in.indeed.com/rc/clk?jk=7623ce8c2283e689&bb=ClX0QljSRwieD8AfIyPOUMBzsVWos6ZxKiS6piVywEtPETTklere8Ilt0uJdcmnn&xkcb=SoCQ67M3GymS_lWMNZ0MbzkdCdPP&fccid=e457831f0ffee7b2&vjs=3,
Web Application Developer (PHP)- NeGD,NeGD,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=b037e139efc18771&bb=o_3PHctHXn_ffysLh4GRLXQ7QY48nP4d4-IGblMCc_CtdzlwfHcJ5AF499Q_gwym&xkcb=SoDv67M3GymS_l2MNZ0KbzkdCdPP&fccid=e457831f0ffee7b2&vjs=3,
Developer/Analyst - NATGRID,NeGD,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=c3847e07c827a957&bb=o_3PHctHXn9HLwrbmWwdQD0q4YSIjP7QV0Z3wKMsMjcO-cbYd9ftq9zkNhf_Yfdg&xkcb=SoD867M3GymS_l2MNZ0ObzkdCdPP&fccid=e457831f0ffee7b2&vjs=3,
